Institution Index,Institution,Last Name,Mid Name,First Name,Ph.D. Graduation Year,Ph.D. Graduate School,Research Interest,H-index,Citations,Publications,Publications Divided by Co-authors,Remarks,Collector,,,,,,,
144,Israel Institute of Technology,Michaeli,,Tomer,2012,Israel Institute of Technology,Computer vision,18,1671,14,5.8,,Wenhao Li,,,,,,,
144,Israel Institute of Technology,Monderer,,Dov,1986,Tel Aviv University,"Artificial intelligence,Economics & computation",28,6929,7,3.7,,Xuwen Chen,,,,,,,
144,Israel Institute of Technology,Mor,,Tal,,,Algorithms & complexity,30,7840,1,0.3,,Chuwen Liu,,,,,,,
144,Israel Institute of Technology,Moses,,Yoram,1986,Stanford University,"Artificial intelligence,Algorithms & complexity",33,12324,11,4.9,,Wenhao Li,,,,,,,
144,Israel Institute of Technology,Naor,,Joseph,1987,Hebrew University of Jerusalem,Algorithms & complexity,59,14002,61,18.9,,Meng Sun,,,,,,,
144,Israel Institute of Technology,Orda,,Ariel,1991,Israel Institute of Technology,"Logic & verification,Economics & computation",42,9805,7,1.8,,Xuwen Chen,,,,,,,
144,Israel Institute of Technology,Petrank,,Erez,1995,Israel Institute of Technology,"Algorithms & complexity,Programming languages,Cryptography",42,5532,25,9.7,,Meng Sun,,,,,,,
144,Israel Institute of Technology,Pinter,Y.,Ron,1982,Massachusetts Institute of Technology,"Algorithms & complexity,Programming languages,Comp. bio & bioinformatics",32,4239,12,4.2,mid name not found,Wenhao Li,,,,,,,
144,Israel Institute of Technology,Raz,,Danny,1996,The Weizmann Institute of Science,Algorithms & complexity,40,7207,7,2.5,,Xuwen Chen,,,,,,,
144,Israel Institute of Technology,Reichart,,Roi,2010,Hebrew University of Jerusalem,Natural language processing,25,3331,39,13.4,,Meng Sun,,,,,,,
144,Israel Institute of Technology,Rivlin,,Ehud,1993,University of Maryland - College Park,Robotics,42,10217,42,14,h-index and Citations come from semanticscholar.org,Meng Sun,,,,,,,
144,Israel Institute of Technology,Roth,,Ronny,1988,Israel Institute of Technology,Algorithms & complexity,26,3861,1,0.3,from semanticscholar,Chuwen Liu,,,,,,,
144,Israel Institute of Technology,Rottenstreich,,Ori,2014,Israel Institute of Technology,Computer networks,20,1324,4,1,,Xuwen Chen,,,,,,,
144,Israel Institute of Technology,Schechner,Yosef,Yoav,1999,Israel Institute of Technology,Computer vision,42,8428,31,11.8,,Meng Sun,,,,,,,
144,Israel Institute of Technology,Schuster,,Assaf,1991,Hebrew University of Jerusalem,"Databases,Machine learning & data mining",54,8415,30,9.9,,Meng Sun,,,,,,,
144,Israel Institute of Technology,Schwartz,,Roy,2016,Hebrew University of Jerusalem,"Natural language processing,Algorithms & complexity",17,1677,30,8.2,,Meng Sun,,,,,,,
144,Israel Institute of Technology,Segall,,Adrian,1973,Stanford University,,33,4807,4,0.9,no intesrest,Chuwen Liu,,,,,,,
144,Israel Institute of Technology,Shachnai,,Hadas,1991,Israel Institute of Technology,Algorithms & complexity,26,2456,5,1.5,H-index and Citations come from semanticscholar.org,Xuwen Chen,,,,,,,
144,Israel Institute of Technology,Shalit,,Uri,2015,Hebrew University of Jerusalem,Machine learning & data mining,15,2057,12,3.8,,Wenhao Li,,,,,,,
144,Israel Institute of Technology,Shimkin,,Nahum,1991,Israel Institute of Technology,Machine learning & data mining,31,4017,7,3,,Xuwen Chen,,,,,,,
144,Israel Institute of Technology,Shlomi,,Tomer,2008,Tel Aviv University,"Comp. bio & bioinformatics,Comp. bio & bioinformatics",36,7263,5,1.1,H-index and Citations come from semanticscholar.org,Xuwen Chen,,,,,,,
144,Israel Institute of Technology,Shmueli,,Oded,1981,Harvard University,Databases,23,3113,8,3,H-index and Citations come from semanticscholar.org,Xuwen Chen,,,,,,,
144,Israel Institute of Technology,Silberstein,,Mark,2010,Israel Institute of Technology,"High-performance computing,Computer architecture,Operating systems",23,2344,15,3.4,,Wenhao Li,,,,,,,
144,Israel Institute of Technology,Smorodinsky,,Rann,,,"Artificial intelligence,Economics & computation",16,1168,1,0.1,,Chuwen Liu,,,,,,,
144,Israel Institute of Technology,Soudry,,Daniel,2013,Israel Institute of Technology,Machine learning & data mining,26,6094,13,3.7,,Wenhao Li,,,,,,,
144,Israel Institute of Technology,Strichman,,Ofer,2001,Weizmann Institute of Science,Logic & verification,37,6094,17,7,,Wenhao Li,,,,,,,
144,Israel Institute of Technology,Tal,,Ayellet,1995,Princeton University,Computer vision,41,10691,27,10.3,,Meng Sun,,,,,,,
144,Israel Institute of Technology,Tamar,,Aviv,2015,Israel Institute of Technology,Machine learning & data mining,22,2918,24,6.3,,Meng Sun,,,,,,,
144,Israel Institute of Technology,Tennenholtz,,Moshe,1991,Weizmann Institute of Science,"Artificial intelligence,Economics & computation",53,10853,88,35.8,,Meng Sun,,,,,,,
144,Israel Institute of Technology,Tsafrir,,Dan,2006,Hebrew University of Jerusalem,Computer architecture,26,3232,15,3.9,,Wenhao Li,,,,,,,
144,Israel Institute of Technology,Weiser,C.,Uri,,University of Utah,Computer architecture,31,5384,1,0.3,mid name not found,Chuwen Liu,,,,,,,
144,Israel Institute of Technology,Yaakobi,,Eitan,2011,University of California - San Diego,,30,2925,4,1.3,no intesrest,Chuwen Liu,,,,,,,
144,Israel Institute of Technology,Yahav,,Eran,2004,Tel Aviv University,Programming languages,41,5651,33,11.5,,Meng Sun,,,,,,,
144,Israel Institute of Technology,Yavneh,,Irad,1991,Weizmann Institute of Science,,32,3517,1,0.3,no intesrest,Chuwen Liu,,,,,,,
144,Israel Institute of Technology,Zaks,,Shumel,1979,University of Illinois at Urbana-Champaign,,29,3107,4,1,no intesrest,Chuwen Liu,,,,,,,
144,Israel Institute of Technology,Zelnik-Manor,,Lihi,2003,Israel Institute of Technology,Computer vision,32,8986,29,10.3,,Meng Sun,,,,,,,
94,Georgia Institute of Technology,Abernethy,D.,Jacob,2011,University of California - Berkeley,Machine learning & data mining,24,2487,25,8.4,Midname not found,Yunzhe Liu,,,,,,,
94,Georgia Institute of Technology,Abowd,Dominic,Gregory,1991,University of Oxford,Human-computer interaction,86,53104,76,19.6,,Yuheng Wu,,,,,,,
94,Georgia Institute of Technology,Ada,,Gavrilovska,2004,Georgia Institute of Technology,High-performance computing,27,2551,5,1.3,,Haoxiang Yang,,,,,,,
94,Georgia Institute of Technology,Alexandros,,Daglis,2018,Swiss federal Institute of Technology Lausanne,Computer architecture,8,310,7,1.5,,Haoxiang Yang,,,,,,,
94,Georgia Institute of Technology,Alexey,,Tumanov,2016,Carnegie Mellon University,Operating systems,18,2287,6,0.9,,Haoxiang Yang,,,,,,,
94,Georgia Institute of Technology,Aluru,,Srinivas,1994,Iowa State University,"High-performance computing,Comp. bio & bioinformatics",40,11325,17,5.5,,Pu Yi,,,,,,,
94,Georgia Institute of Technology,Ammar,H.,Mostafa,1985,University of Waterloo,Computer networks,76,21532,12,3.4,,Pu Yi,,,,,,,
94,Georgia Institute of Technology,Annie,I.,Antón,1997,Georgia Institute of Technology,Software engineering,50,8164,2,1,,Haoxiang Yang,,,,,,,
94,Georgia Institute of Technology,Antonakakis,,Manos,2012,Georgia Institute of Technology,Computer security,28,3965,17,3.1,,Pu Yi,,,,,,,
94,Georgia Institute of Technology,Arkin,Craig,Ronald,1987,University of Massachusetts Amherst,Robotics,63,33146,37,15.9,,Yuheng Wu,,,,,,,
94,Georgia Institute of Technology,Arulraj,,Joy,2018,Carnegie Mellon University,Databases,12,864,12,3.3,,Pu Yi,,,,,,,
94,Georgia Institute of Technology,Balch,R.,Tucker,1998,Georgia Institute of Technology,Robotics,45,13974,27,8.8,Midname not found,Yunzhe Liu,,,,,,,
94,Georgia Institute of Technology,Betsy,James,DiSalvo,2012,Georgia Institute of Technology,Human-computer interaction,20,1109,4,1.4,,Haoxiang Yang,,,,,,,
94,Georgia Institute of Technology,Blair,,MacIntyre,1998,Columbia University,Human-computer interaction,41,14134,8,2.3,,Haoxiang Yang,,,,,,,
94,Georgia Institute of Technology,Boldyreva,Sasha,Alexandra,,University of California - San Diego,"Computer security,Cryptography",30,7676,17,5.5,phd graduate year not found,Pu Yi,,,,,,,
94,Georgia Institute of Technology,Brendan,D.,Saltaformaggio,2016,Purdue University,Computer security,14,491,8,1.5,,Haoxiang Yang,,,,,,,
94,Georgia Institute of Technology,Bruce,N.,Walker,2001,Rice University,Human-computer interaction,40,5749,4,1,,Haoxiang Yang,,,,,,,
94,Georgia Institute of Technology,Bruckman,,Amy,1997,Massachusetts Institute of Technology,Human-computer interaction,53,11856,10,3.3,,Pu Yi,,,,,,,
94,Georgia Institute of Technology,Chao,,Zhang,2018,University of Illinois at Urbana-Champaign,"Machine learning & data mining,The Web & information retrieval",23,2029,23,3.8,,Yunzhe Liu,,,,,,,
94,Georgia Institute of Technology,Charles,M.,Eastman,1988,Carnegie Mellon University,Design automation,43,9986,4,3.5,from semanticscholar,Haoxiang Yang,,,,,,,
94,Georgia Institute of Technology,Chau,,Duen Horng,2012,Carnegie Mellon University,"Human-computer interaction,Visualization,Machine learning & data mining",38,4917,20,4.4,,Yunzhe Liu,,,,,,,
94,Georgia Institute of Technology,Chernova,,Sonia,2009,Carnegie Mellon University,Robotics,29,5632,21,6.7,,Yunzhe Liu,,,,,,,
94,Georgia Institute of Technology,Chow,,Edmond,1997,University of Minnesota,High-performance computing,28,5803,10,1.8,,Pu Yi,,,,,,,
94,Georgia Institute of Technology,Chu,,Xu,2017,University of Waterloo,Databases,8,218,11,2.5,,Pu Yi,,,,,,,
94,Georgia Institute of Technology,Colin,,Potts,1980,Cornell University,Software engineering,35,5983,8,3.8,,Haoxiang Yang,,,,,,,
94,Georgia Institute of Technology,Conte,M.,Thomas,1992,University of Illinois at Urbana-Champaign,Computer architecture,38,5138,14,4.6,,Pu Yi,,,,,,,
94,Georgia Institute of Technology,David,,Devecsery,2018,University of Michigan,"Computer architecture,Operating systems",5,197,5,1.2,,Haoxiang Yang,,,,,,,
94,Georgia Institute of Technology,De Choudhury,,Munmun,2011,Arizona State University,Human-computer interaction,47,8174,23,5.9,,Yunzhe Liu,,,,,,,
94,Georgia Institute of Technology,Dellaert,,Frank,2001,Carnegie Mellon University,Robotics,66,24568,93,29.5,,Yuheng Wu,,,,,,,
94,Georgia Institute of Technology,DeMillo,A.,Richard,1972,Georgia Institute of Technology,Algorithms & complexity,37,11820,9,3.4,,Pu Yi,,,,,,,
94,Georgia Institute of Technology,Dilkina,N.,Bistra,2012,Cornell University,Artificial intelligence,20,1816,23,5.1,Midname not found,Yunzhe Liu,,,,,,,
94,Georgia Institute of Technology,Dovrolis,,Constantinos,2000,University of Wisconsin - Madison,Measurement & perf. analysis,54,13992,15,6.3,,Pu Yi,,,,,,,
94,Georgia Institute of Technology,Edward,,Omiecinski,1984,Northwestern University,Databases,24,4529,6,3.5,from semanticscholar,Haoxiang Yang,,,,,,,
94,Georgia Institute of Technology,Edwards,,Keith,,Georgia Institute of Technology,Human-computer interaction,59,13250,35,10.3,cannot find his Ph.D year,Yuheng Wu,,,,,,,
94,Georgia Institute of Technology,Ellen,Witte,Zegura,1993,George Washington University,"Computer networks,Measurement & perf. analysis",55,18116,8,1.9,,Haoxiang Yang,,,,,,,
94,Georgia Institute of Technology,Endert,,Alex,2012,Virginia Tech,Visualization,31,3187,18,4.2,,Yunzhe Liu,,,,,,,
94,Georgia Institute of Technology,Essa,,Irfan,1995,Massachusetts Institute of Technology,Computer vision,58,17942,44,13.6,,Yuheng Wu,,,,,,,
94,Georgia Institute of Technology,Foley,D.,James,1969,University of Michigan,"Human-computer interaction,Computer graphics",41,25499,11,4.3,,Pu Yi,,,,,,,
94,Georgia Institute of Technology,Galil,,Zvi,1975,Cornell University,Algorithms & complexity,,,46,20.3,not on Google Scholar,Yuheng Wu,,,,,,,
94,Georgia Institute of Technology,Goel,K.,Ashok,1987,Johns Hopkins University,Artificial intelligence,45,8886,11,4.7,,Pu Yi,,,,,,,
94,Georgia Institute of Technology,Gray,,Alexander,2003,Carnegie Mellon University,Machine learning & data mining,,,29,9.9,wrong Google Scholar page,Yuheng Wu,,,,,,,
94,Georgia Institute of Technology,Grinter,,Rebecca,1996,University of California - Irvine,Human-computer interaction,61,14918,30,9.1,,Yuheng Wu,,,,,,,
94,Georgia Institute of Technology,Hays,,James,2009,Carnegie Mellon University,Computer vision,42,23115,40,10.8,,Yuheng Wu,,,,,,,
94,Georgia Institute of Technology,Hemanth,Kumar,Venkateswara,2017,Arizona State University,"Measurement & perf. analysis,Algorithms & complexity",8,584,4,2,,Haoxiang Yang,,,,,,,
94,Georgia Institute of Technology,Hoffman,,Judy,2016,University of California - Berkeley,Computer vision,32,11474,20,4.6,,Yunzhe Liu,,,,,,,
94,Georgia Institute of Technology,Hutchinson,,Seth,1988,Purdue University,Robotics,45,22351,93,37.3,,Yuheng Wu,,,,,,,
94,Georgia Institute of Technology,Isbell,Lee,Charles,1998,Massachusetts Institute of Technology,"Machine learning & data mining,Artificial intelligence",,,35,10.8,not on Google Scholar,Yuheng Wu,,,,,,,
94,Georgia Institute of Technology,Janet,Lynne,Kolodner,1980,Yale University,Artificial intelligence,55,20867,6,3.2,,Haoxiang Yang,,,,,,,
94,Georgia Institute of Technology,Jarek,,Rossignac,1985,University of Rochester,,57,15324,6,1.8,interest not found,Haoxiang Yang,,,,,,,
94,Georgia Institute of Technology,Keromytis,,Angelos,2001,University of Pennsylvania,Computer security,77,23457,32,8.4,,Yuheng Wu,,,,,,,
94,Georgia Institute of Technology,Kim,,Taesoo,2014,Massachusetts Institute of Technology,Computer security,38,12184,41,8.9,,Yuheng Wu,,,,,,,
94,Georgia Institute of Technology,Kim,,Hyesoon,2007,University of Texas at Austin,Computer architecture,36,6628,24,6.4,,Yunzhe Liu,,,,,,,
94,Georgia Institute of Technology,Kira,,Zsolt,2010,Georgia Institute of Technology,"Robotics,Computer vision",17,1475,18,7.7,,Yunzhe Liu,,,,,,,
94,Georgia Institute of Technology,Kolesnikov,,Vladimir,2006,University of Toronto,"Computer security,Cryptography",31,4040,15,4.1,,Pu Yi,,,,,,,
94,Georgia Institute of Technology,Krishna,,Tushar,2014,Massachusetts Institute of Technology,Computer architecture,23,7581,15,4.4,,Pu Yi,,,,,,,
94,Georgia Institute of Technology,Kumar,,Srijan,2017,University of Maryland - College Park,"The Web & information retrieval,Artificial intelligence,Machine learning & data mining",17,1569,10,2.6,,Pu Yi,,,,,,,
94,Georgia Institute of Technology,Lee,,Wenke,1999,Columbia University,Computer security,88,38444,55,12.9,,Yuheng Wu,,,,,,,
94,Georgia Institute of Technology,Ling,,Liu,1993,Tilburg University,"High-performance computing,Databases,Machine learning & data mining",68,24603,25,8.1,,Yunzhe Liu,,,,,,,
94,Georgia Institute of Technology,Lipton,Jay,Richard,1973,Carnegie Mellon University,,,,50,22.3,wrong Google Scholar page,Yuheng Wu,,,,,,,
94,Georgia Institute of Technology,Matthew,C.,Gombolay,2017,Massachusetts Institute of Technology,"Robotics,Artificial intelligence",10,541,5,1.1,,Haoxiang Yang,,,,,,,
94,Georgia Institute of Technology,Melody,Moore,Jackson,1998,Georgia Institute of Technology,Human-computer interaction,17,1330,2,0.3,,Haoxiang Yang,,,,,,,
94,Georgia Institute of Technology,Merrick,L.,Furst,1981,Cornell University,Algorithms & complexity,30,6432,8,2.7,from semanticscholar,Haoxiang Yang,,,,,,,
94,Georgia Institute of Technology,Michael,L.,Best,2000,Massachusetts Institute of Technology,,20,5729,1,0.3,interest not found,Haoxiang Yang,,,,,,,
94,Georgia Institute of Technology,Mihail,,Milena,1989,Harvard University,Algorithms & complexity,26,3788,15,5.7,,Pu Yi,,,,,,,
94,Georgia Institute of Technology,Mustaque,,Ahamad,1985,The City University of New York,Computer security,42,7640,7,2,,Haoxiang Yang,,,,,,,
94,Georgia Institute of Technology,Mynatt,,Elizabeth,1995,Georgia Institute of Technology,Human-computer interaction,57,16703,32,10.1,,Yuheng Wu,,,,,,,
94,Georgia Institute of Technology,Nancy,J.,Nersessian,1977,Case Western Reserve University,,43,8950,1,0.3,interest not found,Haoxiang Yang,,,,,,,
94,Georgia Institute of Technology,Navathe,B.,Shamkant,1976,University of Michigan,Databases,57,28063,16,6.2,,Pu Yi,,,,,,,
94,Georgia Institute of Technology,Orso,,Alessandro,1999,The Polytechnic University of Milan,Software engineering,57,11464,23,7.8,,Yunzhe Liu,,,,,,,
94,Georgia Institute of Technology,Pande,,Santosh,,,"High-performance computing,Programming languages,Software engineering",21,1949,17,5.9,,Pu Yi,,,,,,,
94,Georgia Institute of Technology,Park,,Haesun,1987,Cornell University,Machine learning & data mining,64,19121,23,5.6,,Yunzhe Liu,,,,,,,
94,Georgia Institute of Technology,Pearce,,Paul,2018,University of California - Berkeley,Computer security,10,847,9,1.2,,Pu Yi,,,,,,,
94,Georgia Institute of Technology,Peng,,Richard,2013,Carnegie Mellon University,Algorithms & complexity,26,2503,31,8.9,,Yuheng Wu,,,,,,,
94,Georgia Institute of Technology,Plotz,,Thomas,2005,Bielefeld University,Human-computer interaction,34,5078,24,5.4,,Yunzhe Liu,,,,,,,
94,Georgia Institute of Technology,Prvulovic,,Milos,2003,University of Illinois at Urbana-Champaign,Computer architecture,30,3940,20,5.6,,Yunzhe Liu,,,,,,,
94,Georgia Institute of Technology,Pu,,Calton,1986,University of Washington,"Computer security,High-performance computing",65,19958,17,5.3,,Pu Yi,,,,,,,
94,Georgia Institute of Technology,Qureshi,,Moinuddin,2007,University of Texas at Austin,Computer architecture,38,9993,36,13.7,,Yuheng Wu,,,,,,,
94,Georgia Institute of Technology,Rahul,C.,Basole,2006,Georgia Institute of Technology,Visualization,32,4072,6,1.9,,Haoxiang Yang,,,,,,,
94,Georgia Institute of Technology,Ramachandran,,Umakishore,1986,University of Wisconsin - Madison,,36,4932,9,2.4,,Pu Yi,,,,,,,
94,Georgia Institute of Technology,Randall,,Dana,1994,University of California - Berkeley,Algorithms & complexity,26,2226,19,8.7,,Yunzhe Liu,,,,,,,
94,Georgia Institute of Technology,Rehg,Matthew,James,1995,Carnegie Mellon University,Computer vision,75,22568,95,27.7,,Yuheng Wu,,,,,,,
94,Georgia Institute of Technology,Richard,M.,Fujimoto,1983,University of California - Berkeley,Measurement & perf. analysis,63,21084,6,2,,Haoxiang Yang,,,,,,,
94,Georgia Institute of Technology,Riedl,O.,Mark,2004,North Carolina State University,Artificial intelligence,37,6083,11,3.3,,Pu Yi,,,,,,,
94,Georgia Institute of Technology,Ritter,,Alan,2013,University of Washington,Natural language processing,28,8053,22,6,,Yunzhe Liu,,,,,,,
94,Georgia Institute of Technology,Sarkar,,Vivek,1987,Stanford University,"Computer architecture,High-performance computing",66,19289,27,10.8,,Yunzhe Liu,,,,,,,
94,Georgia Institute of Technology,Seymour,E.,Goodman,1970,California Institute of Technology,High-performance computing,28,2589,2,1.5,,Haoxiang Yang,,,,,,,
94,Georgia Institute of Technology,Song,,Le,2008,University of Sydney,Machine learning & data mining,63,13767,95,21.4,,Yuheng Wu,,,,,,,
94,Georgia Institute of Technology,Starner,,Thad,1999,Massachusetts Institute of Technology,Human-computer interaction,76,32632,30,6.3,,Yuheng Wu,,,,,,,
94,Georgia Institute of Technology,Stasko,Thomas,John,1989,Brown University,Visualization,67,21152,28,9,,Yunzhe Liu,,,,,,,
94,Georgia Institute of Technology,Tetali,,Prasad,1991,New York University,Algorithms & complexity,38,4215,17,5.8,data from semanticscholar,Pu Yi,,,,,,,
94,Georgia Institute of Technology,Thomaz,Lockerd,Andrea,2006,Massachusetts Institute of Technology,Robotics,37,5143,25,7.6,,Yunzhe Liu,,,,,,,
94,Georgia Institute of Technology,Turk,,Greg,1992,University of North Carolina,"Computer graphics,Robotics",54,18955,40,13.7,,Yuheng Wu,,,,,,,
94,Georgia Institute of Technology,Vempala,,Santosh,1997,Carnegie Mellon University,Algorithms & complexity,60,16184,68,26.2,,Yuheng Wu,,,,,,,
94,Georgia Institute of Technology,Vigoda,,Eric,1999,University of California - Berkeley,Algorithms & complexity,31,3433,20,6.8,,Yunzhe Liu,,,,,,,
94,Georgia Institute of Technology,Vuduc,Wilson,Richard,2004,University of California - Berkeley,High-performance computing,39,7263,20,4.3,,Yunzhe Liu,,,,,,,
94,Georgia Institute of Technology,Wilcox,G.,Lauren,2013,Columbia University,Human-computer interaction,18,1280,11,2.3,,Pu Yi,,,,,,,
94,Georgia Institute of Technology,Xu,Jim,Jun,2000,Ohio State University,Measurement & perf. analysis,37,12526,29,7,,Yuheng Wu,,,,,,,
94,Georgia Institute of Technology,Xu,Coco,Wei,,New York University,Natural language processing,19,1597,13,3.5,,Pu Yi,,,,,,,
94,Georgia Institute of Technology,Yang,,Diyi,2019,Carnegie Mellon University,"Natural language processing,Human-computer interaction",25,4764,14,3.8,,Pu Yi,,,,,,,
94,Georgia Institute of Technology,Zha,,Hongyuan,1993,Stanford University,"Artificial intelligence,Machine learning & data mining,The Web & information retrieval",76,23530,106,26.2,,Yuheng Wu,,,,,,,
94,Georgia Institute of Technology,Zhang,,Qirun,2013,Chinese University of Hong Kong,Programming languages,10,268,9,2.4,,Haoxiang Yang,,,,,,,
94,Georgia Institute of Technology,Zhao,,Tuo,2016,Johns Hopkins University,Machine learning & data mining,22,3313,23,5.4,,Yunzhe Liu,,,,,,,
90,Fudan University,Chen,,Bihuan,2014,Fudan University,Software engineering,14,763,13,2.5,name end 0001,Zhigeng Liu,,,,,,,
90,Fudan University,Chen,,Yijia,2004,University of Freiburg,Logic & verification,12,607,7,3.2,,Zhigeng Liu,,,,,,,
90,Fudan University,Chen,,Yanqiu,1995,Southampton University,Computer vision,6,86,4,1.1,,Yiliyaer,,,,,,,
90,Fudan University,Chi,,Mingmin,2006,University of Trento,"Computer vision,Machine learning & data mining",18,1776,4,1.3,,Yiliyaer,,,,,,,
90,Fudan University,Ding,,Xianghua,2010,University of California - Irvine,Human-computer interaction,15,669,8,1.5,,Zhigeng Liu,,,,,,,
90,Fudan University,Fleischer,,Rudolf,1993,University of Saarbrücken,Algorithms & complexity,28,3344,2,1.3,graduate school ont in the list,Yuanbo Xing,,,,,,,
90,Fudan University,Fu,,Yanwei,2014,Queen Mary University of London,Computer vision,27,2829,23,4.8,,Zhigeng Liu,,,,,,,
90,Fudan University,Gu,,Ning,1995,Chinese Academy of Sciences,"Human-computer interaction,The Web & information retrieval",19,1329,6,1.1,,Yiliyaer,,,,,,,
90,Fudan University,Han,,Weili,2003,Zhejiang University,,21,1984,2,0.5,no interset found,Yuanbo Xing,,,,,,,
90,Fudan University,He,,ZhenYing,2006,Harbin Institute of Technology,Artificial intelligence,1,27,3,0.5,,Yiliyaer,,,,,,,
90,Fudan University,Huang,,Zengfeng,,The Hong Kong University of Science and Technology,"Machine learning & data mining,Databases",8,463,8,2.8,gratuation year not found,Zhigeng Liu,,,,,,,
90,Fudan University,Huang,,Xuanjing,1998,Fudan University,"Natural language processing,Artificial intelligence",38,6649,88,20.6,,Kaichen Nie,,,,,,,
90,Fudan University,Jiang,,Yu-Gang,2009,City University of Hong Kong,"Computer vision,Artificial intelligence",50,11310,40,9,,Zhigeng Liu,,,,,,,
90,Fudan University,Jin,,Cheng,2006,Zhejiang University,Artificial intelligence,,,14,3,google scholar not found,Zhigeng Liu,,,,,,,
90,Fudan University,Jing,,Yinan,2007,Fudan University,,10,263,2,0.3,"no interest found,semanticsholar",Yuanbo Xing,,,,,,,
90,Fudan University,Kan,,Haibin,1999,Fudan University,,14,803,1,0.2,"semanticscholar,no interest found",Yuanbo Xing,,,,,,,
90,Fudan University,Li,,Bin,2009,Fudan University,"Artificial intelligence,Machine learning & data mining",,,14,3.4,name end 0015��google scholar not found,Zhigeng Liu,,,,,,,
90,Fudan University,Li,,Xudong,2015,National University of Singapore,,9,371,2,0.7,no interest found,Yuanbo Xing,,,,,,,
90,Fudan University,Li,,Wei,2004,Fudan University,,,,1,0.3,"too many Li Wei,unable to find reliable H-index and citations,no interest found,Li Wei 0012",Yuanbo Xing,,,,,,,
90,Fudan University,Lu,,Hong,2003,Nanyang Technological University,Computer vision,3,23,4,0.9,Hong Lu 0001,Yiliyaer,,,,,,,
90,Fudan University,Lu,,Tun,2006,Sichuan University,Human-computer interaction,13,553,5,0.9,,Yiliyaer,,,,,,,
90,Fudan University,Niu,,Junyu,1999,Northeastern University,,7,215,2,0.6,"no interest found,semanticscholar",Yuanbo Xing,,,,,,,
90,Fudan University,Peng,,Xin,2006,Fudan University,Software engineering,21,1537,9,1.6,name end 0001,Zhigeng Liu,,,,,,,
90,Fudan University,Qiu,,Xipeng,2006,Fudan University,"Natural language processing,Artificial intelligence",27,3709,52,14,,Kaichen Nie,,,,,,,
90,Fudan University,Sha,,Chaofeng,2009,Fudan University,Artificial intelligence,11,530,2,0.6,semanticsholar,Yuanbo Xing,,,,,,,
90,Fudan University,Sun,,Weiwei,2002,Fudan University,"Artificial intelligence,Computer vision,Human-computer interaction",,,18,4.8,google scholar not found,Zhigeng Liu,,,,,,,
90,Fudan University,Tan,,Zijing,2004,Fudan University,Databases,7,203,3,0.6,,Yiliyaer,,,,,,,
90,Fudan University,Tang,,Yuan,,Chinese Academy of Sciences,,8,557,2,0.2,"no graduation year found,no interest found",Yuanbo Xing,,,,,,,
90,Fudan University,Wang,,Wei,1998,Fudan University,"Artificial intelligence,Databases",,,19,3.6,name end 0009��google scholar not found,Zhigeng Liu,,,,,,,
90,Fudan University,Wang,,Peng,2007,Fudan University,Databases,5,123,3,0.8,Peng Wang 0027,Yiliyaer,,,,,,,
90,Fudan University,Wang,,Yitong,1999,Fudan University,Computer vision,12,559,3,0.5,semanticsholar,Yuanbo Xing,,,,,,,
90,Fudan University,Wang,,Zhihui,2007,Fudan University,Computer vision,1,7,3,0.6,semanticsholar,Yuanbo Xing,,,,,,,
90,Fudan University,Wang,Sean,Xiaoyang,1992,University of Southern California,Databases,43,7477,11,2.7,,Zhigeng Liu,,,,,,,
90,Fudan University,Wei,,Zhongyu,2014,Chinese University of Hong Kong,Natural language processing,16,1035,17,3.3,,Zhigeng Liu,,,,,,,
90,Fudan University,Xiao,,Yanghua,2009,Fudan University,"Artificial intelligence,Databases",21,1793,21,4.6,,Zhigeng Liu,,,,,,,
90,Fudan University,Xie,,Zhipeng,2001,Hefei University of Technology,Artificial intelligence,13,775,6,2.1,,Yiliyaer,,,,,,,
90,Fudan University,Xiong,,Yun,2008,Fudan University,Machine learning & data mining,4,140,4,0.8,,Yiliyaer,,,,,,,
90,Fudan University,Xue,,Xiangyang,1995,Xidian University,"Artificial intelligence,Computer vision",47,8350,51,11.1,,Zhigeng Liu,,,,,,,
90,Fudan University,Yan,,Bo,2004,Chinese University of Hong Kong,Computer vision,4,55,4,1.1,Bo Yan 0001,Yiliyaer,,,,,,,
90,Fudan University,Yang,,Min,2006,Fudan University,Computer security,,,13,1.8,name end 0002��google scholar not found,Zhigeng Liu,,,,,,,
90,Fudan University,Yang,,Zhemin,2012,Fudan University,Computer security,11,1266,11,1.4,,Zhigeng Liu,,,,,,,
90,Fudan University,Yang,,Su,1999,Northwestern Polytechnical University,Human-computer interaction,18,986,2,0.6,,Yuanbo Xing,,,,,,,
90,Fudan University,Zeng,,Jianping,2006,Xiamen University,,18,906,1,0.2,"graduate school ont in the list,no interest found",Yuanbo Xing,,,,,,,
90,Fudan University,Zhang,,Kai,2016,University of Science and Technology of China,Databases,8,690,3,0.5,Kai Zhang 0006,Yiliyaer,,,,,,,
90,Fudan University,Zhang,,Qi,2009,Fudan University,"Natural language processing,Artificial intelligence,The Web & information retrieval",35,5649,41,9,name end 0001,Zhigeng Liu,,,,,,,
90,Fudan University,Zhang,,Yuan,2014,Fudan University,Computer security,,,8,1,name end 0009��google scholar not found,Zhigeng Liu,,,,,,,
